x,y
-6.61443656045233,-2.63635243968127
-5.96354292974036,-2.70542835081222
-5.32388896621853,-2.76338356585639
-4.7042213727993,-2.81375293815751
-4.10766822091935,-2.8570003309356
-3.48846208648142,-2.92150430813422
-2.8508348197786,-2.98519472151881
-2.19067354162119,-3.047781356047
-1.51406074670491,-3.10920713040581
-0.8702368226803827,-3.16078963571191
-0.1940878909841084,-3.21908733863402
0.5089410650858399,-3.28618642154286
1.2511886830985999,-3.36121623931138
1.9695106999967296,-3.42796562162619
2.6865030170252,-3.51377364760355
3.3880262208091407,-3.58365350559376
4.06800022089148,-3.65481079061801
4.73412742687995,-3.71235681951647
5.40181987070613,-3.77830225497203
6.04512285019766,-3.83283918353715
6.718086629144241,-3.89768324437502
7.382593920220731,-3.97017503774632
8.04623297040888,-4.04759086988269
8.72875701608194,-4.12732120964171
9.38978893936638,-4.20224648173905
10.053658719045202,-4.27259501142667
10.709826089116302,-4.35783222427414
11.3355785814699,-4.42552135422246
11.946211661173102,-4.4925753770118
12.505865467210302,-4.54353239211371
13.0119328726778,-4.57590183948916
13.6770181896003,-4.63935671490569
14.2988290467032,-4.68908857580914
14.966925868197702,-4.74698190106292
15.621756325682998,-4.79948972857034
16.1212202919218,-4.83475651789183
16.764233056371,-4.88518056726725
17.3953163693967,-4.96294850423634
18.0385550548592,-4.97177989849459
18.682840437865,-5.00922779890317
19.1911105925679,-5.05213991651941
19.8158187916169,-5.1084752166516
20.3833486554395,-5.14355874084063
20.8869849864196,-5.18971549675825
21.4091566122907,-5.22289369947035
21.9357932221841,-5.28833742430249
22.4507857872191,-5.35071256324962
23.0275881069646,-5.41383216350431
23.6126756706411,-5.48755151531277
24.204076458504,-5.55426064598548
24.8053848094488,-5.63388644007332
25.3235649314721,-5.70697789743891
25.8349703703278,-5.80121418083776
26.3521110075239,-5.89747716105563
26.858713782956603,-6.03046824317729
27.460086427930403,-6.15579957157202
27.980131619788704,-6.31045402002125
28.4895746558544,-6.45613103606739
28.9723185284403,-6.643809893376419
29.43989071554,-6.8714614908906295
29.9085666814961,-7.121647099859439
30.383325142148,-7.37188979014125
30.8571630890759,-7.66766436655228
31.356896252624505,-7.972066674772359
31.826167074097498,-8.33405410012585
32.2636386409092,-8.7208972572727
32.7009437722593,-9.16051325117519
33.0657252347192,-9.61983501709273
33.3976631492131,-10.0926586849875
33.738171714203,-10.5456696309573
33.9724496299258,-11.0713376423529
34.1905662439321,-11.6022793931076
34.4038207089637,-12.1607957609466
34.5836487917059,-12.7073255960492
34.7572255400521,-13.2893085102602
34.8824325458747,-13.874947653157
35.0072946595806,-14.4798190878941
35.0935257541446,-15.1367735751535
35.1455000729342,-15.6424816630722
35.1830712099322,-16.2989794998277
35.1994380353452,-16.9375224717771
35.2064777277612,-17.5713745386907
35.1911023798258,-18.2286907477377
35.1955181156672,-18.7392135202728
35.1867317815284,-19.2900563293685
35.1712302497737,-19.8732241461359
35.1524864839562,-20.4690208155148
35.1216348100603,-21.0586208275719
35.0853429613437,-21.6848323746682
35.03544226074,-22.3421533921926
34.9740212948585,-23.0532915397773
34.9310262697194,-23.7981414762164
34.9012068679347,-24.3127819364186
34.8737091864887,-24.8603254301386
34.8382759617056,-25.412562233133
34.7982137216772,-26.0025690270972
34.7603518266455,-26.585855814968
34.7100323229413,-27.1476528846889
34.6759906878183,-27.7092739019934
34.6423534303636,-28.2628428090961
34.597880883387,-28.7972389099103
34.5530562315778,-29.2990792735621
34.4782523348225,-29.9997342364577
34.4113815771656,-30.6784332137447
34.343288069549,-31.3122378163001
34.2762364509983,-31.9401335723375
34.2092467222381,-32.5964721863476
34.1427280694139,-33.3077269007969
34.0877080437192,-33.8098003981781
34.0468821084737,-34.323515536179
33.9930205387096,-34.8247778739849
33.9432147668223,-35.3318324914441
33.894165477436,-35.8633907358639
33.8434319791087,-36.3641892104497
33.8024894769984,-36.8728066615079
33.7651389095449,-37.3840883207828
33.7159706490553,-37.8932862019257
33.6814008566832,-38.4060736134867
33.6396471949976,-38.9135326086142
33.5983003152191,-39.4302021698742
33.5564300866688,-39.932563478059
33.51826835964,-40.4426866814032
33.4878114464576,-40.9551838779218
33.4524899800618,-41.4779930151905
33.4140975235423,-41.9951835209835
33.3786000047301,-42.501714789671
33.3418274631226,-43.0039595309911
33.3042437619398,-43.5050458163805
33.2416691486051,-44.251520476209
33.2024655325102,-44.7675525260713
33.1572365030326,-45.2774449999249
33.1034915001333,-45.7838050246734
33.0669520922551,-46.296245139879
33.0205646068468,-46.8069487733079
32.9772481115623,-47.3232710382126
32.920408696568,-48.0717723948601
32.8719945143407,-48.5882112266294
32.8296628268091,-49.1047071397117
32.7954451392697,-49.650050288435
32.7546216082629,-50.1810281027701
32.6994327428679,-50.7186117605727
32.6616231206718,-51.2612907010794
32.6265918693183,-51.7882127175378
32.5884349507669,-52.3328612735504
32.5487722799294,-52.8802906046444
32.5173924487844,-53.421057010958
32.489197770389,-53.9552770593559
32.4604821474607,-54.4924515310127
32.4234241992882,-55.0251087458116
32.3917541531009,-55.5617622729354
32.3653554420339,-56.0973144254416
